row_index,cluster,x,y
4631,7,-23.44969,-5.956149
4632,7,-23.494968,-5.617414
4644,5,-17.330666,-11.14632
4645,7,-25.2457,2.0247643
4652,5,-32.28161,-4.467024
4653,7,-13.943109,4.875239
4661,3,-4.521314,-5.1393323
4665,5,-43.90806,-12.076764
4671,7,-27.500519,-1.0630401
4672,5,-36.797268,-5.571872
4675,7,-7.1840553,6.7580585
4677,7,-5.2408757,1.9257495
4679,7,-4.3513546,-6.7256584
4690,7,-11.822185,8.977794
4700,7,-3.8015063,22.236492
4702,7,11.704429,17.033573
4707,5,-35.123215,-8.574761
4708,5,-35.764126,11.462858
4717,7,-15.6156645,-1.2291791
4723,7,-13.7228365,-0.8692627
4724,7,-10.440238,11.1081295
4730,5,-41.799793,8.214808
4734,7,-15.439648,-9.659258
4739,3,-23.966455,36.764454
4746,7,-10.354817,9.18922
4753,7,-18.095411,13.962022
4760,5,-34.196198,-16.114073
4767,5,-44.942165,-3.851627
4773,7,-10.256762,4.701521
4781,5,-19.900837,-1.1631817
4785,7,-14.233506,8.717488
4792,7,-17.982933,11.104804
4794,7,-22.318954,38.668808
4796,5,-38.704906,6.7703834
4798,5,-38.19955,-0.22423927
4800,7,-32.34975,18.024878
4806,5,-23.781193,-5.5634894
4813,5,-28.507977,-11.501841
4816,3,-4.895541,0.92008823
4817,5,-46.24529,-7.890884
4819,5,-33.40801,-9.83433
4821,5,-44.7938,-11.686732
4822,5,-42.240494,-13.501953
4825,7,-12.047379,-4.6918144
4828,7,-18.595245,11.985364
4830,7,-22.8916,21.629366
4838,7,-19.721481,18.247631
4847,7,-16.960964,-1.3802602
4850,7,-21.603363,17.874067
4852,7,-19.718954,-4.569915
4855,5,-35.618523,11.75811
4858,7,-12.279904,6.9191265
4860,7,-26.065771,6.8980827
4867,7,-14.634156,11.954655
4877,7,-17.030308,-2.1360865
4882,5,-21.250439,-4.3172116
4891,5,-33.340683,7.8261056
4905,7,-11.330996,12.7434845
4906,5,-43.703663,-5.9835324
4913,3,-9.701379,-9.652482
4918,7,-17.665953,-8.882278
4925,5,-9.68044,12.282751
4938,7,-32.256626,14.79613
4943,7,-15.447544,25.705135
4946,7,-5.9635267,-1.0318459
4953,5,-34.52023,12.318633
4959,5,-39.380974,17.620588
4965,7,-7.689841,-2.5984652
4967,7,-22.383965,13.856922
4980,5,-42.715805,6.083423
4987,5,-44.147106,8.749833
4991,7,-3.839547,18.332659
4993,5,-29.233286,2.9649448
4996,7,-19.877707,7.709174
5000,7,-39.289253,18.605633
5009,5,-38.270515,1.2277344
5010,5,-43.482265,9.984591
5019,3,-22.26976,36.22771
5021,5,-42.48631,-1.3962169
5024,5,-30.932953,-8.0263815
5030,5,-34.255886,-13.973645
5033,5,-43.415188,3.4164252
5037,7,-37.02272,14.996356
5045,7,-6.6484175,10.688685
5050,7,-9.839025,11.374638
5051,7,-36.96974,4.1499333
5054,5,-45.489376,3.9694915
5055,5,-45.466408,3.983323
5057,5,-45.395134,4.0083294
5060,7,-13.088061,12.901625
5066,7,-18.284481,14.566747
5067,5,-28.199755,-1.0188267
5068,7,-36.501873,3.8939326
5069,7,9.604164,15.594632
5075,7,-36.60805,4.142635
5081,5,-39.681114,-3.6057417
5083,7,-13.478117,24.09408
5085,7,-7.9934587,0.93785596
5090,7,-17.541157,-3.9565308
5092,5,-40.437138,12.189999
5093,7,-16.555452,3.1149757
5097,3,-22.93888,36.898163
5108,7,-21.943205,4.723939
5113,7,-6.3967147,5.225692
5114,7,-13.076333,6.2041054
5117,3,-23.444645,37.32704
5120,7,-22.669033,10.317059
5123,7,-10.99256,16.623432
5139,2,24.205273,20.54676
5141,5,-34.613674,3.5696495
5145,5,-34.26457,-2.8794332
5155,7,-30.398746,-1.1104509
5161,5,-41.15897,8.032431
5165,7,-21.452082,-3.6653051
5172,5,-33.30018,7.3504686
5173,5,-39.114727,14.749511
5180,7,-17.742855,2.5751548
5181,7,-19.732254,1.3868301
5190,7,-19.167917,6.462211
5213,7,-11.180332,15.443213
5219,5,-27.240555,11.59353
5222,7,-10.8459635,3.8705523
5228,7,-10.508616,15.007349
5235,3,-21.450102,34.23938
5236,7,-23.0331,10.934071
5246,7,-18.06143,-1.5507461
5252,7,-15.648585,-10.260438
5262,7,-17.654194,9.911845
5271,7,-5.587488,2.8709664
5273,7,-14.486748,8.342399
5277,5,-44.90202,-3.454063
5279,3,-22.868202,36.52059
5284,7,-19.97873,13.515147
5285,7,-14.584888,25.17885
5289,7,-7.2323613,15.92587
5300,5,-22.890251,-12.246434
5320,7,-9.758627,-0.5950148
5335,5,-27.550072,-7.159833
5362,5,-38.499084,12.770656
5375,7,-9.901297,-0.9220234
5380,5,-44.810764,8.474472
5382,7,-10.747776,-2.4274
5383,5,-30.720098,3.46941
5384,7,-17.027798,1.2125926
5398,7,-8.919578,9.563657
5402,5,-41.195827,9.541234
5407,7,-25.227169,21.2075
5409,7,-40.811394,-14.993744
5421,7,12.166549,-43.644146
5441,7,-24.103083,8.708264
5443,7,-14.976117,5.7697554
5444,7,-24.351004,19.1015
5445,7,-21.314299,-11.257738
5463,7,-20.695318,5.331919
5466,7,-25.068518,23.368341
5467,7,-25.099619,23.359169
5479,7,-14.08896,8.341242
5485,5,-36.351757,19.4142
5486,7,-20.984484,-5.279339
5510,5,-35.78598,-4.760728
5522,7,-16.200443,7.046417
5523,7,-5.5062428,-3.4321582
5525,7,-1.4956701,21.287752
5527,7,-9.988369,19.095055
5529,7,-11.369815,4.815411
5533,3,-23.033484,35.041313
5534,7,-24.736748,5.327948
5541,5,-34.75735,-8.299092
5555,7,-19.07851,7.275615
5558,7,-41.351337,13.718361
5566,7,-6.9046574,3.536365
5569,5,-43.769257,-11.867506
5570,5,-34.190186,-16.103472
5575,7,-20.807442,-10.343823
5578,7,-15.114312,7.1497254
5586,7,-30.2002,12.033643
5590,5,-41.97383,-11.825511
5597,5,-35.062286,4.3367295
5599,7,-33.58249,4.2454963
5606,7,-25.51599,13.797923
5608,7,-20.938017,-6.0341988
5611,7,-19.155598,-6.1258154
5620,7,-12.231303,12.848764
5632,5,-23.888718,-3.9476337
5640,3,-5.953924,-4.9748216
5642,7,-26.200325,7.143953
5645,7,-23.986282,19.273874
5650,7,-3.347437,5.5842404
5654,5,-39.44248,13.093306
5655,7,-21.370094,19.678064
5657,5,-36.90206,3.4058995
5662,5,-44.64151,-10.681813
5678,7,-19.922949,25.089474
5680,5,-41.743828,4.010144
5684,7,-5.4502306,13.529318
5686,7,-10.617078,-2.3671062
5690,7,-20.568409,13.872267
5692,7,-18.212784,20.41358
5695,5,-26.693645,-8.802524
5710,7,-3.347586,2.8263204
5712,7,-26.996832,0.6831334
5716,7,-20.767218,12.853056
5717,3,-22.082096,36.067993
5720,7,-19.18858,2.3634257
5731,7,-15.571912,1.9399749
5733,7,-27.252277,20.69741
5734,7,-7.187065,-3.9901261
5740,3,-22.528894,38.322865
5743,3,3.464874,10.810266
5747,5,-43.54992,-11.780868
5749,5,-43.68364,-11.638338
5752,5,-43.169376,9.07
5756,7,-6.597947,3.5977676
5762,5,-33.91741,-2.6788852
5763,5,-32.19668,-1.9058129
5765,7,-15.344254,-1.5943402
5780,7,-16.565945,2.392318
5784,5,-32.75765,-13.728535
5794,7,-21.939627,2.4232466
5796,5,-26.758455,-13.301596
5800,5,-39.093517,11.45116
5804,3,-7.565393,-8.381337
5817,7,-15.970721,23.021122
5819,7,-21.985218,20.907024
5823,7,-17.576693,20.837334
5824,3,-23.030418,35.44085
5832,7,-26.737093,-4.937677
5833,7,-22.315086,14.391229
5834,5,-30.28013,-0.66367733
5835,7,-24.08594,8.305759
5838,7,-15.590353,0.9330453
5843,5,-27.867462,19.61504
5844,5,-40.122044,-6.541623
5859,7,-14.9288225,-7.6818266
5860,7,-14.928895,-7.6817822
5863,7,-14.928895,-7.6817822
5865,3,-5.7191997,1.0573926
5870,7,-13.0982685,-6.30766
5871,7,-13.0982685,-6.30766
5873,5,-28.423979,-4.1182675
5874,5,-34.117584,13.454502
5875,7,-20.11291,11.405999
5876,7,-18.394024,4.266343
5885,5,-42.816864,6.7409635
5899,5,-32.05646,4.105167
5911,7,-20.38935,14.456947
5933,7,-17.81687,-2.583702
5944,7,-27.906422,11.234112
5945,5,-28.85315,13.295592
5956,7,-26.48003,4.10719
5957,3,-5.409418,-1.7053792
5968,7,23.491337,-4.628349
5971,7,-4.5978575,17.354015
5983,7,-22.888086,12.657881
5997,7,-9.668968,20.023657
6003,7,-19.897362,24.414574
6006,7,-25.499899,13.967652
6015,7,-10.045919,6.493025
6040,7,-21.729206,15.85415
6042,7,-9.691332,11.999226
6046,7,-27.469015,21.793823
6055,5,-39.495987,-1.7671028
6056,7,-9.709136,-5.5108256
6057,7,-26.112757,9.387687
6063,5,-34.57038,-14.125513
6077,7,-22.4173,32.775906
6083,5,-43.418167,8.4052305
6084,7,-15.61271,26.096853
6092,7,-30.406218,-4.864904
6104,7,-21.166578,-14.86711
6110,7,-21.166578,-14.86711
6114,7,-23.464952,31.739801
6118,5,-34.290546,-11.050076
6132,7,-30.63335,11.876811
6143,7,-29.339165,6.3502545
6148,7,-17.371199,7.9618735
6153,5,-31.514322,-6.951196
6162,5,-27.147755,-4.4190836
6163,7,-24.301771,6.9000187
6166,5,-40.569653,-11.345397
6172,7,-11.448056,-0.68146455
6182,7,-23.322012,2.0945866
6184,7,-13.747582,-0.11756555
6188,7,-21.574383,19.909945
6194,5,-22.078745,-0.44412488
6196,7,-23.402504,19.45321
6198,5,-28.088232,-16.417904
6216,7,-20.997812,3.188935
6220,5,-43.658016,-12.734637
6223,5,-34.897995,5.8205276
6228,7,-11.892677,-8.889986
6232,5,-26.38025,-9.818274
6235,5,-7.7755947,22.038593
6243,7,-27.372261,-2.0243382
6245,7,23.376017,-5.009751
6246,5,-40.272846,-2.2791271
6248,7,-18.042486,-8.186237
6252,7,-19.946012,19.372337
6256,7,-22.136736,33.658188
6260,7,-18.294758,17.17939
6261,5,-39.213608,0.93955433
6262,7,-20.927921,-6.4040904
6263,7,-22.639082,17.152784
6264,7,-17.501877,22.329262
6267,7,-17.833958,16.099916
6268,7,-22.286524,17.9343
6273,7,-26.383684,20.244719
6292,7,-22.85394,33.51512
6307,5,-16.771881,-10.723144
6315,3,3.9094844,11.588998
6318,0,1.7612557,47.303288
6323,2,21.541494,26.704744
6339,3,14.216462,0.11860601
6340,3,5.32551,-4.208327
6346,2,13.982138,18.820654
6347,0,1.146488,50.138027
6350,3,-0.33257955,-9.691131
6357,3,-0.29449973,-10.411904
6364,0,3.033303,53.190628
6369,6,28.419529,0.69807476
6372,3,-9.400264,39.931606
6378,3,3.6582289,13.76228
6379,3,13.806224,-1.4778446
6380,2,23.27543,27.2737
6383,3,-10.322343,41.65915
6385,3,14.158311,-0.52762204
6394,2,18.640148,19.970934
6396,3,-10.250575,41.715553
6405,3,14.970868,-1.7787013
6416,2,23.27638,22.06604
6426,2,13.437411,18.856667
6429,3,-8.941704,-14.108277
6431,3,-0.010550826,-10.564419
6433,3,-0.5141124,-9.856853
6445,2,17.335705,34.171227
6452,3,0.5315249,47.380142
6455,3,-0.5979916,-10.337338
6457,3,-4.0280147,-10.862692
6458,3,-10.0601225,41.041225
6461,3,-1.6384825,-8.652687
6466,3,14.661805,-1.6380787
6467,0,2.5396876,52.050854
6470,3,14.43751,-1.6178379
6474,4,41.96244,13.854048
6477,2,18.163862,33.845573
6480,2,5.791983,36.506733
6485,2,22.815308,20.015383
6487,0,1.660874,50.702034
6488,3,14.00741,-1.1956564
6494,0,2.3240938,52.66641
6500,3,0.1939068,-7.4818645
6504,2,21.505674,19.7774
6510,0,3.7903755,53.69552
6512,3,-9.591852,39.947475
6515,2,22.91225,19.972904
6530,3,-0.055540416,-8.269619
6537,3,-3.7188828,-10.703402
6541,3,-0.53407586,-6.683505
6546,0,1.561296,53.019276
6563,2,22.824556,21.780441
6564,3,-1.1389316,-5.987465
6569,3,-8.872326,39.543644
6570,3,2.0916524,14.550138
6571,3,1.7011759,13.267249
6581,3,-2.1366537,-7.930207
6585,0,3.1563134,52.261127
6587,3,-3.6196868,-0.000387444
6593,0,3.6082478,52.8479
6594,2,18.93501,20.022966
6598,2,17.246307,19.310837
6611,3,13.980982,0.018589148
6616,0,1.190199,48.32456
6617,6,28.703602,-1.1911818
6629,2,21.909979,21.250055
6637,3,-0.0630277,-8.657942
6645,3,-3.3266516,16.258553
6646,3,-1.2649205,-9.69244
6652,3,5.5652895,36.396107
6653,3,4.6282997,-35.307148
6657,3,-8.5943,41.441685
6664,3,4.323121,12.504517
6669,3,-2.6387742,24.2447
6670,2,23.427313,27.11558
6673,3,-2.1202004,-7.9122
6674,2,22.444933,27.673655
6678,3,12.619887,0.8011144
6683,3,-10.079011,39.89977
6686,0,2.992841,52.6676
6690,0,2.1974702,52.490646
6695,0,3.5340729,53.554424
6704,3,0.43486905,47.213493
6705,2,24.2502,15.669943
6706,3,0.27276695,-7.177266
6711,2,22.609392,22.863735
6712,3,-1.4986992,-10.552155
6720,3,-8.977304,-13.842158
6728,3,-10.394119,40.40689
6745,2,15.612812,31.202726
6752,3,-3.7361453,-5.5783844
6755,6,27.231632,-0.59130275
6756,3,2.9315217,46.532265
6760,3,-0.9396067,-10.222007
6770,2,7.0465236,32.854546
6771,2,13.89397,19.131819
6772,3,16.334837,30.407217
6789,2,23.166166,17.098358
6794,2,21.095964,26.775644
6799,3,3.849286,13.712265
6812,2,17.062162,33.368027
6815,4,46.01603,18.535105
6816,3,13.647078,-0.08562651
6822,3,5.6673117,-4.7665553
6824,3,-1.1192825,22.84262
6831,2,20.29567,20.738724
6841,3,-1.4152954,-10.338202
6844,2,16.799871,31.913294
6847,3,13.264015,-0.7271818
6852,0,3.6815188,52.86453
6854,3,-9.30714,41.695713
6874,2,21.666546,20.8423
6891,2,6.4239693,34.532234
6898,3,1.0756965,5.58448
6913,3,11.651218,12.025539
6915,3,5.0427394,-34.78005
6918,2,23.032452,21.44493
6924,2,23.644907,22.5017
6926,3,-9.211711,40.50711
6929,2,28.039024,3.547391
6940,3,0.48365766,-7.143338
6947,3,-1.7189407,-9.85634
6950,3,3.83128,11.472532
6955,3,2.3816552,14.444953
6959,3,-8.153751,41.0091
6960,2,22.592262,27.60705
6962,3,-9.058702,-13.950236
6963,3,6.098522,34.777035
6966,3,0.2703227,-7.8141246
6970,3,3.5091825,13.986769
6973,3,-6.7445493,41.34134
6976,3,14.295922,-1.6739378
6984,3,4.3791885,12.472969
6991,2,17.44592,33.786858
6992,2,23.18668,20.861288
6994,3,0.6519819,5.0633225
6995,3,-7.7948103,9.734305
7005,7,5.862188,-4.7941175
7009,6,24.214142,-1.1770731
7017,4,41.135246,12.071973
7024,3,4.6513247,-33.928223
7030,3,-4.150707,1.961526
7031,2,15.915537,32.726196
7057,2,18.634031,18.961927
7071,2,3.1058636,26.301054
7084,3,18.663408,6.053777
7085,6,31.374489,-15.818738
7090,3,-2.9038186,-3.237478
7092,3,2.4465513,21.598667
7093,3,4.1888185,1.9276323
7095,1,-10.654026,-25.487658
7106,4,47.994457,13.351186
7109,6,27.331802,-14.585344
7113,4,43.25388,17.476908
7119,6,24.996326,-22.928953
7120,3,16.652916,-23.136646
7125,6,19.783146,-11.171957
7131,4,53.15219,6.613797
7134,2,25.920292,3.0725753
7137,4,41.178738,19.657831
7140,6,29.587978,-2.891819
7143,6,18.26944,-19.359417
7147,1,-3.6307352,-24.463299
7160,4,36.47171,10.947475
7164,6,38.55611,-12.300167
7165,1,-23.623072,-31.851892
7173,1,-2.31399,-34.344044
7176,3,28.533754,-9.39071
7179,1,-24.291246,-32.688095
7180,3,3.003996,1.7669526
7188,6,24.573473,-15.068135
7190,1,-16.848537,-26.624752
7199,6,27.551935,0.26241297
7200,3,1.6329705,-0.6690971
7206,6,27.436745,-31.299173
7209,6,26.649597,1.2091655
7212,6,20.438725,-17.380545
7215,4,41.268852,17.105911
7220,4,53.337955,8.344741
7222,3,-2.463276,-1.2771207
7229,4,39.109425,8.027534
7230,3,14.495014,-44.06709
7231,3,-2.6095157,1.3354319
7235,3,-2.7532084,-29.342695
7245,2,5.7421985,30.171143
7248,3,4.68094,-33.575916
7254,6,31.352108,-11.232114
7255,1,-13.008546,-27.298346
7263,3,13.884085,-45.27836
7267,6,30.59896,-4.7006073
7296,1,-10.289624,-33.118435
7304,4,41.21292,15.554189
7316,6,32.62001,-22.635187
7317,1,-21.15564,-36.24094
7319,3,0.89284027,-32.56316
7329,1,11.043296,-0.99041533
7334,1,-16.324764,-28.940872
7337,1,-3.7109885,-24.405382
7339,6,17.6012,-21.701588
7342,3,-7.8051047,-5.703095
7343,3,1.7371243,-33.866753
7348,3,16.54995,-15.658749
7353,3,13.430377,-45.62561
7380,6,27.156963,-30.948952
7382,3,15.854825,-15.620456
7384,1,-16.640106,-28.546349
7387,3,10.686119,-2.747625
7389,3,35.40652,7.0827446
7398,4,53.91282,8.50552
7399,4,43.843254,13.3222
7400,6,27.387817,-1.3754143
7409,3,1.6585336,-3.3307738
7412,6,19.799105,-16.167109
7416,6,19.48008,-16.002743
7425,6,26.058132,-8.491368
7426,6,24.37415,-15.01242
7432,1,-14.343042,-33.952023
7443,3,2.915791,-21.340382
7445,6,27.403471,-31.346245
7454,3,-4.394707,-24.31892
7456,1,-0.18710093,0.0690141
7459,6,30.365282,-5.5334597
7468,6,14.400588,-43.99792
7474,3,-10.409682,-25.184973
7478,1,13.58894,-45.780518
7482,1,-16.652666,-28.688282
7483,4,14.471561,-45.58207
7484,3,0.5955865,-34.227547
7490,6,20.059872,-24.071606
7496,1,-23.029821,-39.13613
7497,4,41.629807,8.921667
7501,6,29.084988,-4.4893637
7503,4,53.21778,9.059926
7507,1,-24.375921,-38.535873
7513,1,-25.169306,-30.085873
7516,1,-12.044012,-27.236204
7519,3,25.794046,-0.50053775
7520,1,0.29750857,-34.843956
7529,4,43.099255,17.67265
7533,1,-16.017437,-27.42323
7536,6,23.483889,-15.661965
7538,6,28.00697,-13.870479
7539,3,12.672976,-23.959951
7540,3,15.30538,-15.378348
7542,6,27.759651,-9.548793
7543,6,28.191992,-14.136033
7547,1,-3.5021744,-24.64593
7551,6,20.766182,-16.970322
7561,6,28.457346,0.34954646
7562,3,2.1093102,24.353401
7568,6,20.089443,-11.287169
7571,3,16.899988,-22.252459
7574,1,-11.271716,-48.52216
7585,6,20.100012,-24.288391
7586,7,40.810116,7.5990167
7588,6,19.963085,-22.965355
7593,1,-22.136574,-30.136679
7594,4,42.628662,12.435693
7599,4,4.947574,1.3751334
7605,4,55.493004,15.1033325
7610,6,30.954784,-22.29967
7615,6,38.96882,-22.526937
7624,1,-8.104452,-28.228792
7630,3,3.670695,-34.88382
7638,6,34.79572,-15.103651
7641,3,-0.7051119,1.3744923
7653,4,53.866142,7.887738
7663,4,40.774117,18.049213
7664,1,-21.703705,-27.912743
7665,6,14.088215,-44.21315
7667,4,45.88354,2.9784272
7669,6,16.31603,-22.624155
7673,3,-0.81605536,-8.973808
7678,2,26.259018,1.444485
7690,3,11.092379,9.616011
7699,4,53.50958,8.852277
7713,1,-18.842901,-34.4133
7721,1,-23.750305,-38.18823
7725,6,38.93066,-16.365301
7734,3,-6.945058,-7.138997
7735,6,21.602867,-20.351673
7736,4,42.952526,15.57523
7744,6,17.076262,-14.343131
7747,1,-22.377575,-37.24905
7748,3,1.1347904,-31.97737
7749,6,28.340265,-14.263222
7750,3,14.412254,-4.5331407
7753,2,-0.15117766,1.2999706
7759,4,48.771236,8.678325
7762,6,15.331931,-15.299491
7766,3,-8.1357765,-28.063326
7770,2,16.250889,14.223414
7778,3,19.047857,-15.805698
7780,6,30.235374,-20.313555
7785,3,-0.2575902,-32.74364
7792,6,30.91636,-5.1402035
7802,3,5.2858486,-12.281487
7806,6,27.282385,-31.171932
7808,4,44.241623,14.787975
7810,6,14.743017,-5.206506
7811,6,27.561481,-2.9559171
7819,2,26.422445,2.6881318
7821,3,4.4231405,1.8233869
7825,3,-2.0797024,-6.4842486
7829,6,34.658623,-13.234572
7834,6,27.986696,-13.608301
7839,6,29.167782,-4.2461224
7843,4,43.774017,15.539304
7845,6,38.320522,-12.803287
7851,1,-15.204798,-19.409431
7853,6,29.262981,-14.667212
7862,3,2.2090878,-33.887615
7870,4,26.95197,-7.0008683
7875,6,40.46857,-13.368074
7876,2,19.990017,14.168243
7878,1,-12.576586,-27.135622
7880,4,48.199837,13.196825
7882,6,27.306337,0.5424246
7889,4,53.41525,6.642494
7908,1,-5.5853634,-30.363136
7915,3,-2.1171122,-6.8860946
7928,2,5.1566944,30.051493
7929,7,-7.277763,8.873794
7931,1,-3.3742993,-24.42821
7937,1,-23.706255,-36.506218
7938,6,20.426373,-17.980495
7941,3,6.2080517,-12.864119
7950,4,43.26653,13.065681
7952,1,-21.487286,-33.306293
7953,1,-12.7120905,-26.238506
7956,6,28.585783,-6.6253695
7958,4,40.88237,17.844324
7965,3,14.174001,-4.261015
7968,3,5.694636,1.2955165
7969,3,6.610226,-14.167609
7970,6,16.450796,-21.514273
7978,3,-8.031198,-27.896372
7979,4,41.09663,20.046392
7982,3,-2.1361837,-17.613333
7992,1,-23.785812,-37.823395
8001,6,25.849056,-9.926647
8008,1,13.270386,-46.451622
8012,6,20.466843,-16.497108
8014,3,-24.506517,-38.583027
8016,4,44.111713,17.821075
8034,6,15.256591,-16.709486
8037,3,16.213936,14.128506
8040,1,-18.188122,-34.254757
8042,3,-5.154985,-1.0980434
8047,3,16.25739,-22.122099
8060,3,1.4314018,-20.726986
8063,3,12.801173,-23.97539
8072,6,27.423895,0.34483257
8074,6,34.083935,-13.094534
8086,6,25.439507,-18.301186
8094,6,28.355406,0.65945804
8107,3,2.0552113,23.84478
8111,3,-9.726196,-9.673175
8114,1,-14.417462,-28.767076
8121,3,25.599213,-0.5027918
8131,6,27.79718,-0.51483005
8132,1,-12.886121,-27.892563
8141,1,-17.174728,-31.271317
8143,6,40.729908,-28.45033
8145,6,30.555166,-6.7849455
8146,6,18.007673,-14.228831
8148,4,54.165314,14.611558
8152,6,30.306631,-6.916216
8155,1,-5.817684,-42.470226
8158,4,51.64684,16.105978
8162,6,30.786135,-3.5366874
8166,6,28.112663,-8.061486
8171,4,45.579693,14.888384
8176,1,-24.309336,-34.50817
8182,6,27.533613,-13.697624
8185,3,18.646906,-15.6069
8199,3,14.857385,-13.224507
8204,1,-13.694059,-28.009573
8209,3,2.0382078,-31.036716
8219,3,14.615839,-20.924685
8220,1,-16.629892,-33.375828
8223,4,53.967,8.140323
8234,6,28.583363,0.9620913
8235,1,-23.44684,-38.126522
8236,3,-2.522897,-23.667141
8237,3,14.769468,-22.541431
8238,1,-16.41157,-33.433147
8245,4,54.982117,7.8234987
8246,4,44.64776,12.6605425
8254,4,38.529434,13.216278
8260,1,-18.15565,-32.34081
8261,4,51.61616,10.101291
8265,4,47.752777,8.125599
8272,4,52.783043,15.8422785
8276,6,36.204197,-29.248924
8277,4,52.72139,15.807986
8278,4,52.83149,15.794734
8288,6,24.951893,-10.888604
8297,6,40.97882,-28.315638
8303,4,54.893238,13.987547
8311,3,15.390608,-23.31169
8318,1,-22.383516,-36.116795
8322,1,-17.410887,-35.779507
8325,6,18.341124,-19.696117
8328,1,-10.921203,-25.905447
8336,6,39.760242,-12.689377
8340,6,20.363314,-11.152393
8350,4,52.378662,24.245792
8352,4,52.148243,23.883377
8353,6,31.54347,-30.520496
8362,3,0.47310713,-29.31345
8370,6,23.67894,-14.61627
8374,4,50.658577,12.703246
8388,6,26.908606,-1.9911714
8391,3,36.272438,10.863318
8399,1,-17.992128,-34.614197
8411,1,-13.974485,-30.251358
8420,2,25.381699,3.9735677
8427,1,-25.204926,-32.72512
8432,3,5.903698,0.4908983
8438,2,22.027708,18.511467
8450,4,36.67191,16.23377
8452,1,-13.725728,-27.423075
8462,1,-11.064252,-48.475536
8473,3,39.059795,18.779991
8474,4,42.114143,5.625806
8490,6,34.426506,-29.387877
8507,4,45.115253,15.253814
8508,1,-20.974754,-30.751966
8511,6,22.834,-17.65197
8517,6,27.976667,-8.208364
8533,6,16.567663,-19.33688
8545,1,-22.987211,-26.189693
8547,4,43.265842,7.235646
8558,6,18.56912,-17.57968
8565,1,-11.600447,-48.52018
8575,3,19.888063,-19.364075
8580,6,22.859632,-27.588604
8582,6,25.113705,-19.356161
8584,4,43.201504,10.685449
8586,6,20.170843,-12.676005
8587,1,-10.62643,-29.0594
8591,6,37.32388,-29.455185
8592,6,33.887768,-25.752777
8594,6,38.92769,-27.139057
8596,4,47.16196,17.707367
8605,6,24.295847,-22.749458
8614,4,52.298485,19.464436
8618,1,-15.69737,-23.502096
8630,6,21.691992,-20.265781
8636,1,-11.965457,-29.955278
8648,1,-12.270875,-34.64513
8669,1,-11.716821,-37.07412
8671,6,27.424139,-17.667685
8677,1,-15.297386,-31.58817
8679,3,25.144243,-11.528037
8687,1,-12.41755,-32.659424
8688,3,-0.71711355,-33.789433
8699,1,-20.376394,-36.16192
8705,3,14.995585,-23.365139
8708,4,44.918232,6.518632
8711,1,-13.441169,-47.114315
8713,6,28.085972,-21.794071
8717,4,45.70981,8.906183
8721,6,15.042472,-43.434143
8726,6,27.872145,-13.849482
8729,4,48.59113,12.017712
8741,6,36.446514,-11.675583
8752,1,-16.97276,-31.2531
8757,1,-12.909798,-29.345589
8759,1,-18.60387,-29.293861
8760,4,40.585636,12.257969
8764,3,3.7981856,23.176577
8765,3,-24.992966,-30.273396
8770,4,44.714012,15.595952
8771,3,-3.9615736,-1.8685032
8773,1,-20.71577,-33.591526
8777,3,8.232918,-10.368049
8781,7,-20.079449,-27.606932
8782,3,3.0585089,-19.467144
8788,1,-3.5281174,-29.824087
8796,4,44.56455,8.806176
8802,6,34.334846,-15.567776
8804,4,40.43463,16.318638
8809,4,40.70822,10.849451
8813,1,-14.317431,-33.69928
8831,1,-0.43563262,-33.91906
8841,4,49.66698,9.9788265
8850,6,35.250027,-17.491083
8859,6,29.13973,-1.8660138
8862,6,18.303518,-14.989929
8863,4,0.84722155,25.223642
8865,4,51.92522,10.278028
8871,4,47.845093,5.592325
8874,3,0.66855264,9.584039
8876,1,-23.117746,-34.76822
8893,4,42.428673,10.302754
8894,1,-16.761051,-28.41383
8899,1,-12.299441,-29.576084
8901,1,-7.4826803,-35.57664
8902,4,45.377827,9.109236
8907,6,31.905874,-4.942732
8915,1,3.3889031,-23.017609
8919,1,-15.619568,-44.63512
8930,6,40.340088,-13.402615
8938,1,-6.1995716,-41.174423
8941,6,32.686516,-10.266281
8948,1,-0.51951665,-32.173344
8956,1,-20.558012,-33.297047
8963,6,31.611044,-18.614525
8973,6,17.334076,-13.193595
8975,4,47.235798,6.4321737
8978,6,36.09258,-11.080288
8980,6,31.573856,-18.690735
8983,1,-24.228333,-27.956783
8986,1,-11.344504,-39.148533
8996,1,-14.435587,-24.73808
8999,6,16.90579,-23.019588
9004,6,40.25708,-13.174431
9010,1,-9.127184,-41.64726
9011,4,52.744534,18.107761
9015,6,33.401676,-27.69112
9019,6,34.297405,-27.133417
9020,6,34.581352,-25.838829
9022,6,36.527477,-29.127598
9024,4,50.323746,15.246051
9031,1,-18.426302,-29.128326
9034,1,-15.250603,-31.320986
9035,6,38.492348,-14.944775
9061,6,40.163937,-13.691638
9067,1,-14.782072,-29.397673
9079,1,-10.897538,-27.454384
9082,4,48.41061,10.505246
9094,1,-16.508686,-41.44395
9100,4,53.349274,15.166047
9104,1,-6.8090467,-45.21731
9112,3,39.231827,8.468491
9131,6,33.26789,-11.121264
9140,3,-2.5356603,-21.831408
9153,4,41.286747,7.9493437
9168,1,-15.571159,-35.675198
9176,1,-18.631262,-25.785086
9184,1,-5.895089,-32.927933
